Sample	MAG	Completeness	Contamination
UHM893.23051	UHM893.23051_R.bin.167	94.78494623655914	2.6881720430107525
UHM893.23051	UHM893.23051_R.bin.189	93.10344827586206	2.8213166144200623
UHM893.23051	UHM893.23051_R.bin.137	90.54956343091936	0.0
UHM893.23051	UHM893.23051_R.bin.125	95.97701149425288	2.2988505747126435
UHM893.23051	UHM893.23051_R.bin.111	95.30201342281879	0.04194630872483222
UHM893.23051	UHM893.23051_R.bin.171	93.27956989247312	1.6487455197132614
UHM893.23051	UHM893.23051_R.bin.155	94.25287356321839	0.0
UHM893.23051	UHM893.23051_R.bin.147	92.19323047923453	0.5747126436781609
UHM893.23051	UHM893.23051_R.bin.26	93.15296566077002	0.8064516129032258
UHM893.23051	UHM893.23051_R.bin.103	94.18526031102095	1.4629049111807733
UHM893.23051	UHM893.23051_R.bin.3	91.96475887652359	1.4101057579318448
UHM893.23051	UHM893.23051_R.bin.40	93.4065934065934	0.0
UHM893.23051	UHM893.23051_R.bin.32	92.56756756756756	2.027027027027027
UHM893.23051	UHM893.23051_R.bin.160	93.03583502366463	1.2846517917511833
UHM893.23051	UHM893.23051_R.bin.183	97.45923997272331	4.58186101295642
UHM893.23051	UHM893.23051_R.bin.2	96.4841108857336	0.0
UHM893.23051	UHM893.23051_R.bin.46	96.80272108843539	3.741496598639456
UHM893.23051	UHM893.23051_R.bin.39	94.69235970250169	1.671891327063741
UHM893.23051	UHM893.23051_R.bin.83	98.25268817204302	3.707075962539022
UHM893.23051	UHM893.23051_R.bin.89	96.7741935483871	2.0161290322580645
UHM893.23051	UHM893.23051_R.bin.76	90.60402684563758	1.1409395973154361
UHM893.23051	UHM893.23051_R.bin.95	95.79796264855686	1.6553480475382
UHM893.23051	UHM893.23051_R.bin.73	99.01960784313725	0.24509803921568626
UHM893.23051	UHM893.23051_R.bin.67	92.88056741915801	2.495805369127517
UHM893.23051	UHM893.23051_R.bin.75	91.84952978056427	0.0
UHM893.23051	UHM893.23051_R.bin.92	96.37951185040227	3.9935954456502403
UHM893.23051	UHM893.23051_R.bin.54	98.27908716797606	1.3387846721180054
UHM893.23051	UHM893.23051_R.bin.99	95.11523907808737	1.7991056071551428
UHM41.35757	UHM41.35757_R.bin.53	99.17550058892814	1.0247349823321554
UHM41.35757	UHM41.35757_R.bin.6	91.60067224135103	1.0825545171339561
UHM41.35757	UHM41.35757_R.bin.70	98.82214369846878	0.35335689045936397
UHM41.35757	UHM41.35757_R.bin.24	98.90710382513662	0.0
UHM41.35757	UHM41.35757_R.bin.42	96.0	1.121212121212121
UHM41.35757	UHM41.35757_R.bin.15	99.64664310954063	0.9128386336866902
UHM41.35757	UHM41.35757_R.bin.26	91.99378881987577	2.1739130434782608
UHM41.35757	UHM41.35757_R.bin.37	96.25527426160338	0.9493670886075949
UHM41.35757	UHM41.35757_R.bin.34	92.01364942528735	2.2653256704980844
UHM41.35757	UHM41.35757_R.bin.45	94.61538461538461	1.0256410256410255
UHM41.35757	UHM41.35757_R.bin.62	96.85207048843412	4.882154882154882
UHM41.35757	UHM41.35757_R.bin.71	97.20289855072464	1.9565217391304348
UHM41.35757	UHM41.35757_R.bin.5	99.29328621908127	0.3449436311627124
UHM41.35757	UHM41.35757_R.bin.61	99.36781609195401	2.3842364532019706
UHM41.35757	UHM41.35757_R.bin.56	99.45652173913044	0.0
UHM41.35757	UHM41.35757_R.bin.9	93.71007371007371	1.3513513513513513
UHM41.35757	UHM41.35757_R.bin.39	96.57390368514142	3.337532033184207
UHM41.35757	UHM41.35757_R.bin.43	96.97626418988649	3.976608187134503
UHM72.35763	UHM72.35763_R.bin.38	99.25093632958801	0.8739076154806491
UHM72.35763	UHM72.35763_R.bin.17	99.64664310954063	1.325088339222615
UHM72.35763	UHM72.35763_R.bin.30	97.14754098360656	1.0655737704918034
UHM72.35763	UHM72.35763_R.bin.34	96.50533824640968	0.06377551020408163
UHM72.35763	UHM72.35763_R.bin.6	96.5909090909091	1.494107744107744
UHM72.35763	UHM72.35763_R.bin.20	90.49166666666667	0.28030303030303033
UHM72.35763	UHM72.35763_R.bin.9	99.65517241379311	0.0
UHM72.35763	UHM72.35763_R.bin.26	99.01432025292914	0.3449436311627124
UHM72.35763	UHM72.35763_R.bin.27	99.8529411764706	0.5392156862745098
UHM72.35763	UHM72.35763_R.bin.42	97.9393115942029	0.35531949934123847
UHM72.35763	UHM72.35763_R.bin.5	97.61872431336339	2.141382868937048
STP51B.12603	STP51B.12603_R.bin.117	93.14194577352471	0.4784688995215311
STP51B.12603	STP51B.12603_R.bin.139	92.72930648769575	0.6711409395973155
STP51B.12603	STP51B.12603_R.bin.112	97.11538461538461	0.4807692307692308
STP51B.12603	STP51B.12603_R.bin.109	90.43392504930966	3.002410694718387
STP51B.12603	STP51B.12603_R.bin.154	96.30872483221476	1.342281879194631
STP51B.12603	STP51B.12603_R.bin.141	97.20616570327552	0.6936416184971098
STP51B.12603	STP51B.12603_R.bin.19	93.67816091954023	2.8735632183908044
STP51B.12603	STP51B.12603_R.bin.25	95.34883720930233	0.0
STP51B.12603	STP51B.12603_R.bin.2	98.57142857142857	0.5873015873015873
STP51B.12603	STP51B.12603_R.bin.153	93.1685273790537	0.0
STP51B.12603	STP51B.12603_R.bin.47	92.84116331096197	0.5592841163310962
STP51B.12603	STP51B.12603_R.bin.42	96.23655913978494	1.6129032258064515
STP51B.12603	STP51B.12603_R.bin.40	96.50717703349282	0.0
STP51B.12603	STP51B.12603_R.bin.65	95.56962025316456	1.2178749520521672
STP51B.12603	STP51B.12603_R.bin.48	98.26156299840511	2.200956937799043
STP51B.12603	STP51B.12603_R.bin.44	91.3545418167267	0.2801120448179271
STP51B.12603	STP51B.12603_R.bin.60	98.5576923076923	1.362179487179487
STP51B.12603	STP51B.12603_R.bin.93	96.7741935483871	0.6272401433691757
STP51B.12603	STP51B.12603_R.bin.83	94.92822966507177	1.14300903774588
STP51B.12603	STP51B.12603_R.bin.74	94.53299776286354	2.237136465324385
STP51B.12603	STP51B.12603_R.bin.152	93.64102564102564	0.5969696969696969
STP51B.12603	STP51B.12603_R.bin.80	97.95918367346938	0.6802721088435374
STP51B.12603	STP51B.12603_R.bin.63	92.7807486631016	3.2849503437738727
STP51B.12603	STP51B.12603_R.bin.97	94.97607655502392	0.4784688995215311
STP51B.12603	STP51B.12603_R.bin.81	90.29966703662596	1.509433962264151
STP51B.12603	STP51B.12603_R.bin.91	92.52873563218391	1.4367816091954022
STP51B.12603	STP51B.12603_R.bin.4	95.65912518853696	1.6923076923076925
STP51B.12603	STP51B.12603_R.bin.9	95.46485260770976	0.0
STP51B.12603	STP51B.12603_R.bin.89	96.02221308103661	4.487179487179486
UHM40.10834	UHM40.10834_R.bin.12	100.0	0.9433962264150944
UHM40.10834	UHM40.10834_R.bin.16	99.17550058892814	0.5300353356890459
UHM40.10834	UHM40.10834_R.bin.7	94.50867052023122	0.3468208092485549
UHM40.10834	UHM40.10834_R.bin.32	90.37878787878788	1.628787878787879
UHM40.10834	UHM40.10834_R.bin.33	96.94092827004219	0.31645569620253167
UHM40.10834	UHM40.10834_R.bin.59	96.45021645021646	1.5692640692640691
UHM40.10834	UHM40.10834_R.bin.24	100.0	2.830188679245283
UHM40.10834	UHM40.10834_R.bin.20	93.21739130434783	0.49275362318840576
UHM40.10834	UHM40.10834_R.bin.43	93.5072463768116	0.0
UHM40.10834	UHM40.10834_R.bin.21	91.84782608695652	0.0
UHM40.10834	UHM40.10834_R.bin.25	98.01587301587301	3.723076166257984
UHM40.10834	UHM40.10834_R.bin.56	93.5328517371861	0.0
UHM982.23046	UHM982.23046_R.bin.13	96.37096774193549	0.0
UHM982.23046	UHM982.23046_R.bin.17	93.95973154362416	2.0553691275167787
UHM982.23046	UHM982.23046_R.bin.122	90.87858450274557	0.6711409395973155
UHM982.23046	UHM982.23046_R.bin.118	96.97986577181209	0.0
UHM982.23046	UHM982.23046_R.bin.107	97.98657718120805	0.22371364653243844
UHM982.23046	UHM982.23046_R.bin.140	98.86792452830188	0.12578616352201255
UHM982.23046	UHM982.23046_R.bin.146	92.14765100671143	3.0201342281879193
UHM982.23046	UHM982.23046_R.bin.141	100.0	0.8012820512820512
UHM982.23046	UHM982.23046_R.bin.130	93.59443974828592	0.591715976331361
UHM982.23046	UHM982.23046_R.bin.2	97.59862778730704	2.830188679245283
UHM982.23046	UHM982.23046_R.bin.33	92.36453201970443	0.49261083743842365
UHM982.23046	UHM982.23046_R.bin.29	98.08612440191388	0.15948963317384368
UHM982.23046	UHM982.23046_R.bin.10	97.16981132075472	0.0
UHM982.23046	UHM982.23046_R.bin.144	92.04301075268818	3.225806451612903
UHM982.23046	UHM982.23046_R.bin.40	92.5379556211199	0.28735632183908044
UHM982.23046	UHM982.23046_R.bin.6	93.89692585895118	0.8438818565400843
UHM982.23046	UHM982.23046_R.bin.49	90.60402684563758	0.6711409395973155
UHM982.23046	UHM982.23046_R.bin.4	96.22641509433963	0.0
UHM982.23046	UHM982.23046_R.bin.51	98.8835725677831	0.13290802764486975
UHM982.23046	UHM982.23046_R.bin.58	99.51923076923077	0.2938034188034188
UHM982.23046	UHM982.23046_R.bin.57	96.20253164556962	4.905063291139241
UHM982.23046	UHM982.23046_R.bin.5	97.27891156462584	0.0
UHM982.23046	UHM982.23046_R.bin.53	97.98657718120805	1.6778523489932886
UHM982.23046	UHM982.23046_R.bin.59	97.58454106280193	1.9474637681159421
UHM982.23046	UHM982.23046_R.bin.90	96.78362573099415	0.4784688995215311
UHM982.23046	UHM982.23046_R.bin.86	100.0	0.0
UHM982.23046	UHM982.23046_R.bin.93	97.46835443037975	1.1603375527426159
UHM982.23046	UHM982.23046_R.bin.95	95.63758389261746	2.430979255643685
UHM982.23046	UHM982.23046_R.bin.75	98.10126582278481	4.430379746835443
UHM982.23046	UHM982.23046_R.bin.98	92.40506329113924	0.6329113924050633
UHM982.23046	UHM982.23046_R.bin.79	98.92482517482517	1.5384615384615385
STP701.12606	STP701.12606_R.bin.5	99.76525821596243	0.4107981220657277
UHM899.23043	UHM899.23043_R.bin.11	97.88024475524476	0.6993006993006993
UHM899.23043	UHM899.23043_R.bin.116	96.7741935483871	0.879765395894428
UHM899.23043	UHM899.23043_R.bin.130	91.38702460850112	1.6270083384177345
UHM899.23043	UHM899.23043_R.bin.137	93.91891891891892	2.027027027027027
UHM899.23043	UHM899.23043_R.bin.10	95.41387024608503	0.0
UHM899.23043	UHM899.23043_R.bin.120	96.64429530201342	0.0
UHM899.23043	UHM899.23043_R.bin.150	90.1565995525727	1.363255033557047
UHM899.23043	UHM899.23043_R.bin.123	91.35338345864662	1.1278195488721805
UHM899.23043	UHM899.23043_R.bin.133	97.17514124293785	3.389830508474576
UHM899.23043	UHM899.23043_R.bin.145	97.27891156462584	1.0204081632653061
UHM899.23043	UHM899.23043_R.bin.186	90.13562639821029	0.6921140939597316
UHM899.23043	UHM899.23043_R.bin.163	91.24466137888956	3.859060402684564
UHM899.23043	UHM899.23043_R.bin.165	95.63758389261746	0.6711409395973155
UHM899.23043	UHM899.23043_R.bin.161	96.59863945578232	0.0
UHM899.23043	UHM899.23043_R.bin.176	96.7878275570583	0.26298487836949375
UHM899.23043	UHM899.23043_R.bin.181	96.61016949152543	0.0
UHM899.23043	UHM899.23043_R.bin.198	94.89247311827957	0.0
UHM899.23043	UHM899.23043_R.bin.174	95.91836734693878	1.3605442176870748
UHM899.23043	UHM899.23043_R.bin.195	98.7797437461867	0.6711409395973155
UHM899.23043	UHM899.23043_R.bin.180	100.0	0.0
UHM899.23043	UHM899.23043_R.bin.179	94.28668018931712	2.189381499726327
UHM899.23043	UHM899.23043_R.bin.22	94.63087248322148	0.11185682326621922
UHM899.23043	UHM899.23043_R.bin.187	95.30201342281879	0.0
UHM899.23043	UHM899.23043_R.bin.19	98.5576923076923	0.9615384615384616
UHM899.23043	UHM899.23043_R.bin.31	97.98657718120805	0.6711409395973155
UHM899.23043	UHM899.23043_R.bin.39	99.26470588235294	4.411764705882353
UHM899.23043	UHM899.23043_R.bin.25	96.64429530201342	0.6711409395973155
UHM899.23043	UHM899.23043_R.bin.58	91.23923942862548	1.8735218995364677
UHM899.23043	UHM899.23043_R.bin.42	90.04474272930649	0.6711409395973155
UHM899.23043	UHM899.23043_R.bin.192	91.70829170829171	0.690975690975691
UHM899.23043	UHM899.23043_R.bin.32	90.24038461538461	0.8173076923076923
UHM899.23043	UHM899.23043_R.bin.2	94.40715883668905	0.33557046979865773
UHM899.23043	UHM899.23043_R.bin.29	95.1923076923077	4.0331196581196584
UHM899.23043	UHM899.23043_R.bin.20	97.76286353467562	0.5033557046979866
UHM899.23043	UHM899.23043_R.bin.103	91.28910463861921	4.56090026478376
UHM899.23043	UHM899.23043_R.bin.56	97.71812080536913	0.8948545861297538
UHM899.23043	UHM899.23043_R.bin.59	93.35699797160244	0.646551724137931
UHM899.23043	UHM899.23043_R.bin.50	98.08429118773945	2.638453500522466
UHM899.23043	UHM899.23043_R.bin.30	94.83221476510069	0.0
UHM899.23043	UHM899.23043_R.bin.95	97.75280898876404	0.0
UHM899.23043	UHM899.23043_R.bin.71	91.19047619047619	1.1904761904761905
UHM899.23043	UHM899.23043_R.bin.65	99.36708860759494	2.5316455696202533
UHM899.23043	UHM899.23043_R.bin.85	96.93548387096774	1.6129032258064515
UHM899.23043	UHM899.23043_R.bin.62	93.81720430107526	1.863799283154122
UHM899.23043	UHM899.23043_R.bin.81	100.0	1.8361029651352232
UHM899.23043	UHM899.23043_R.bin.57	92.6923076923077	2.5339366515837103
UHM899.23043	UHM899.23043_R.bin.80	95.0354609929078	0.0
UHM899.23043	UHM899.23043_R.bin.72	93.81570810142239	2.0408163265306123
UHM899.23043	UHM899.23043_R.bin.66	99.19354838709677	0.8064516129032258
UHM899.23043	UHM899.23043_R.bin.89	97.98657718120805	1.1185682326621924
UHM899.23043	UHM899.23043_R.bin.49	91.16790072672426	1.6666666666666665
UHM56.35760	UHM56.35760_R.bin.30	99.17550058892814	0.5300353356890459
UHM56.35760	UHM56.35760_R.bin.32	98.14641744548285	0.4672897196261682
UHM56.35760	UHM56.35760_R.bin.7	99.25093632958801	0.8739076154806491
UHM56.35760	UHM56.35760_R.bin.9	95.53903345724908	0.0
UHM56.35760	UHM56.35760_R.bin.14	92.68507646625963	2.9268600252206807
UHM56.35760	UHM56.35760_R.bin.16	96.48830556957766	3.92226148409894
UHM56.35760	UHM56.35760_R.bin.18	100.0	1.092896174863388
UHM56.35760	UHM56.35760_R.bin.6	97.9876160990712	3.0443756449948403
UHM56.35760	UHM56.35760_R.bin.31	97.40880503144653	0.44025157232704404
UHM56.35760	UHM56.35760_R.bin.26	99.4949494949495	0.5050505050505051
UHM56.35760	UHM56.35760_R.bin.33	92.46267951625096	0.0
UHM56.35760	UHM56.35760_R.bin.35	99.93150684931507	2.009132420091324
UHM56.35760	UHM56.35760_R.bin.13	94.5945945945946	1.0810810810810811
UHM56.35760	UHM56.35760_R.bin.4	96.90402476780186	1.2487100103199174
UHM56.35760	UHM56.35760_R.bin.25	90.87409420289855	0.2964426877470355
UHM56.35760	UHM56.35760_R.bin.8	94.96661119644989	0.47654478458049887
UHM56.35760	UHM56.35760_R.bin.23	99.05660377358491	0.7672955974842767
UHM1228.23072	UHM1228.23072_R.bin.120	96.55172413793103	4.7335423197492155
UHM1228.23072	UHM1228.23072_R.bin.100	94.35483870967742	0.0
UHM1228.23072	UHM1228.23072_R.bin.118	91.61073825503355	0.0
UHM1228.23072	UHM1228.23072_R.bin.134	92.14765100671143	2.2371364653243853
UHM1228.23072	UHM1228.23072_R.bin.10	92.24137931034483	3.91351943076081
UHM1228.23072	UHM1228.23072_R.bin.103	93.40044742729307	3.299776286353467
UHM1228.23072	UHM1228.23072_R.bin.11	95.41387024608503	0.8948545861297538
UHM1228.23072	UHM1228.23072_R.bin.115	93.54066985645933	2.073365231259968
UHM1228.23072	UHM1228.23072_R.bin.101	98.08612440191388	0.09569377990430622
UHM1228.23072	UHM1228.23072_R.bin.123	95.40308747855917	0.0
UHM1228.23072	UHM1228.23072_R.bin.144	96.17224880382776	0.7177033492822966
UHM1228.23072	UHM1228.23072_R.bin.112	97.60765550239235	1.4354066985645932
UHM1228.23072	UHM1228.23072_R.bin.116	94.49760765550239	2.551834130781499
UHM1228.23072	UHM1228.23072_R.bin.119	97.95918367346938	0.6802721088435374
UHM1228.23072	UHM1228.23072_R.bin.133	96.55862344937975	0.0
UHM1228.23072	UHM1228.23072_R.bin.121	97.27891156462584	0.0
UHM1228.23072	UHM1228.23072_R.bin.181	96.7741935483871	0.0
UHM1228.23072	UHM1228.23072_R.bin.171	94.01709401709402	2.4216524216524213
UHM1228.23072	UHM1228.23072_R.bin.168	97.31543624161074	1.5100671140939597
UHM1228.23072	UHM1228.23072_R.bin.161	94.67455621301775	2.432610124917817
UHM1228.23072	UHM1228.23072_R.bin.160	91.2751677852349	0.6711409395973155
UHM1228.23072	UHM1228.23072_R.bin.163	90.50632911392405	0.47468354430379744
UHM1228.23072	UHM1228.23072_R.bin.170	95.97315436241611	2.684563758389262
UHM1228.23072	UHM1228.23072_R.bin.188	95.79365079365078	0.47619047619047616
UHM1228.23072	UHM1228.23072_R.bin.215	97.75280898876404	0.0
UHM1228.23072	UHM1228.23072_R.bin.222	91.93548387096774	2.4193548387096775
UHM1228.23072	UHM1228.23072_R.bin.192	90.60402684563758	1.4643075045759608
UHM1228.23072	UHM1228.23072_R.bin.189	92.4954240390482	3.5845027455765712
UHM1228.23072	UHM1228.23072_R.bin.207	95.27027027027027	0.6756756756756757
UHM1228.23072	UHM1228.23072_R.bin.178	96.22641509433963	0.9433962264150944
UHM1228.23072	UHM1228.23072_R.bin.205	100.0	0.0
UHM1228.23072	UHM1228.23072_R.bin.24	92.84116331096197	0.22371364653243844
UHM1228.23072	UHM1228.23072_R.bin.214	97.62112614578785	3.49060222477944
UHM1228.23072	UHM1228.23072_R.bin.219	92.4496644295302	1.2723713646532437
UHM1228.23072	UHM1228.23072_R.bin.204	93.42403628117913	0.0
UHM1228.23072	UHM1228.23072_R.bin.235	97.31543624161074	3.918166564978645
UHM1228.23072	UHM1228.23072_R.bin.262	99.52380952380952	1.7460317460317458
UHM1228.23072	UHM1228.23072_R.bin.252	94.49760765550239	0.0
UHM1228.23072	UHM1228.23072_R.bin.206	92.20430107526882	4.301075268817204
UHM1228.23072	UHM1228.23072_R.bin.272	95.97315436241611	2.684563758389262
UHM1228.23072	UHM1228.23072_R.bin.28	93.28859060402685	2.684563758389262
UHM1228.23072	UHM1228.23072_R.bin.278	92.91806487695749	4.942037827943868
UHM1228.23072	UHM1228.23072_R.bin.270	95.0354609929078	2.895981087470449
UHM1228.23072	UHM1228.23072_R.bin.26	90.93959731543625	0.6711409395973155
UHM1228.23072	UHM1228.23072_R.bin.273	99.51923076923077	2.4038461538461537
UHM1228.23072	UHM1228.23072_R.bin.44	99.36708860759494	1.2658227848101267
UHM1228.23072	UHM1228.23072_R.bin.48	99.51923076923077	0.4807692307692308
UHM1228.23072	UHM1228.23072_R.bin.191	98.86324786324786	0.6255411255411256
UHM1228.23072	UHM1228.23072_R.bin.55	91.95402298850574	0.5747126436781609
UHM1228.23072	UHM1228.23072_R.bin.66	99.05660377358491	0.9433962264150944
UHM1228.23072	UHM1228.23072_R.bin.47	96.97986577181209	0.1342281879194631
UHM1228.23072	UHM1228.23072_R.bin.58	92.61744966442953	0.6711409395973155
UHM1228.23072	UHM1228.23072_R.bin.56	95.28301886792453	0.0
UHM1228.23072	UHM1228.23072_R.bin.53	95.45300878972279	1.5804597701149425
UHM1228.23072	UHM1228.23072_R.bin.281	98.38709677419355	0.5376344086021505
UHM1228.23072	UHM1228.23072_R.bin.74	92.14285714285714	0.0
UHM1228.23072	UHM1228.23072_R.bin.88	91.94630872483222	0.33557046979865773
UHM1228.23072	UHM1228.23072_R.bin.71	96.64429530201342	1.342281879194631
UHM1228.23072	UHM1228.23072_R.bin.42	91.93548387096774	0.0
UHM1228.23072	UHM1228.23072_R.bin.98	93.93875838926175	1.6778523489932886
UHM1228.23072	UHM1228.23072_R.bin.78	96.17224880382776	0.0
UHM1228.23072	UHM1228.23072_R.bin.73	95.96774193548387	3.225806451612903
UHM1228.23072	UHM1228.23072_R.bin.80	95.52572706935122	4.25055928411633
UHM1228.23072	UHM1228.23072_R.bin.84	90.67499452114836	3.8461538461538463
UHM1228.23072	UHM1228.23072_R.bin.83	93.40044742729307	2.0134228187919465
UHM1228.23072	UHM1228.23072_R.bin.57	95.0	0.7692307692307693
UHM1228.23072	UHM1228.23072_R.bin.89	97.92663476874002	1.4354066985645932
UHM1228.23072	UHM1228.23072_R.bin.90	100.0	0.9615384615384616
UHM1228.23072	UHM1228.23072_R.bin.91	97.31543624161074	2.1476510067114094
UHM1228.23072	UHM1228.23072_R.bin.75	99.89247311827957	0.08960573476702507
UHM1228.23072	UHM1228.23072_R.bin.62	93.36144247908955	1.6987179487179487
UHM467.23049	UHM467.23049_R.bin.42	94.01709401709402	1.8518518518518519
UHM467.23049	UHM467.23049_R.bin.24	91.94630872483222	3.803131991051454
UHM467.23049	UHM467.23049_R.bin.12	97.37835570469798	3.808216392109009
UHM467.23049	UHM467.23049_R.bin.34	95.95218120805369	0.9577740492170022
UHM467.23049	UHM467.23049_R.bin.39	95.2153110047847	0.23923444976076555
UHM467.23049	UHM467.23049_R.bin.7	91.49189038031321	0.7321537522879804
UHM467.23049	UHM467.23049_R.bin.45	92.02551834130783	1.0526315789473686
UHM467.23049	UHM467.23049_R.bin.2	92.4496644295302	0.0
UHM467.23049	UHM467.23049_R.bin.3	92.45283018867924	0.0
UHM467.23049	UHM467.23049_R.bin.101	98.14814814814815	0.0
UHM467.23049	UHM467.23049_R.bin.78	97.55449229133438	1.4354066985645932
UHM467.23049	UHM467.23049_R.bin.17	99.3006993006993	0.0
UHM467.23049	UHM467.23049_R.bin.75	99.03846153846153	1.4423076923076923
UHM467.23049	UHM467.23049_R.bin.88	96.4274322169059	0.0
UHM467.23049	UHM467.23049_R.bin.62	93.94350747291924	2.256410256410257
UHM467.23049	UHM467.23049_R.bin.50	96.37083504730565	3.782051282051282
UHM125.35770	UHM125.35770_R.bin.50	96.82080924855491	4.43159922928709
UHM125.35770	UHM125.35770_R.bin.15	98.82214369846878	0.5300353356890459
UHM125.35770	UHM125.35770_R.bin.31	98.93992932862191	0.49469964664310956
UHM125.35770	UHM125.35770_R.bin.58	99.36708860759494	3.481012658227848
UHM125.35770	UHM125.35770_R.bin.20	100.0	1.5692640692640691
UHM125.35770	UHM125.35770_R.bin.27	98.18181818181819	0.9090909090909091
UHM125.35770	UHM125.35770_R.bin.51	100.0	0.546448087431694
UHM125.35770	UHM125.35770_R.bin.53	94.3540703376769	1.1475409836065573
UHM125.35770	UHM125.35770_R.bin.38	97.3913043478261	0.8695652173913043
UHM125.35770	UHM125.35770_R.bin.21	99.4777397260274	2.0776255707762554
UHM125.35770	UHM125.35770_R.bin.22	91.52563464145095	2.6907826842648412
UHM125.35770	UHM125.35770_R.bin.39	95.15942028985508	1.3043478260869565
UHM125.35770	UHM125.35770_R.bin.29	94.83912483912484	1.1891891891891893
UHM125.35770	UHM125.35770_R.bin.7	98.57142857142857	1.6666666666666667
UHM125.35770	UHM125.35770_R.bin.68	92.48419540229884	1.718390804597701
UHM125.35770	UHM125.35770_R.bin.25	95.17487946783731	2.379012546846994
UHM125.35770	UHM125.35770_R.bin.56	99.36708860759494	1.8987341772151898
UHM125.35770	UHM125.35770_R.bin.66	98.3695652173913	0.0
UHM125.35770	UHM125.35770_R.bin.60	98.36353009935709	0.8003766478342749
UHM102.35766	UHM102.35766_R.bin.41	97.32037691401648	0.35335689045936397
UHM102.35766	UHM102.35766_R.bin.49	97.67912772585669	0.778816199376947
UHM102.35766	UHM102.35766_R.bin.31	96.20253164556962	0.6329113924050633
UHM102.35766	UHM102.35766_R.bin.23	96.22641509433963	0.0
UHM102.35766	UHM102.35766_R.bin.66	92.45283018867924	0.0
UHM102.35766	UHM102.35766_R.bin.65	93.28280949724135	1.354534746760895
UHM102.35766	UHM102.35766_R.bin.14	99.36708860759494	1.7286392405063291
UHM102.35766	UHM102.35766_R.bin.10	99.05660377358491	3.7735849056603774
UHM102.35766	UHM102.35766_R.bin.24	100.0	0.0
UHM102.35766	UHM102.35766_R.bin.19	99.64664310954063	0.9128386336866902
UHM102.35766	UHM102.35766_R.bin.25	98.91542980828696	3.3744448192500145
UHM102.35766	UHM102.35766_R.bin.51	93.06167668305713	2.3355602628863177
UHM102.35766	UHM102.35766_R.bin.40	97.52173913043478	1.3043478260869565
UHM102.35766	UHM102.35766_R.bin.37	98.14724467986245	1.1340555179417737
UHM102.35766	UHM102.35766_R.bin.42	97.26883561643835	0.7697325505544682
UHM102.35766	UHM102.35766_R.bin.46	98.42171717171718	3.2744107744107747
UHM102.35766	UHM102.35766_R.bin.59	97.82249742002065	0.6707946336429308
UHM102.35766	UHM102.35766_R.bin.60	94.98418972332016	1.3043478260869565
UHM102.35766	UHM102.35766_R.bin.5	99.84126984126983	1.7142857142857142
UHM102.35766	UHM102.35766_R.bin.29	96.41379310344828	0.3879310344827586
UHM102.35766	UHM102.35766_R.bin.3	93.9916405433647	1.8678160919540228
