Sample	MAG	Completeness	Contamination
UHM893.23051	UHM893.23051_R.bin.86	55.056179775280896	0.0
UHM893.23051	UHM893.23051_R.bin.72	51.53606357265482	1.9900497512437811
UHM893.23051	UHM893.23051_R.bin.74	74.53439153439155	2.9523809523809526
UHM893.23051	UHM893.23051_R.bin.71	63.32621517185275	2.348993288590604
UHM893.23051	UHM893.23051_R.bin.85	82.2196322196322	2.6590693257359925
UHM893.23051	UHM893.23051_R.bin.33	84.30687830687832	4.523809523809524
UHM893.23051	UHM893.23051_R.bin.91	68.86045861297539	1.5100671140939597
UHM893.23051	UHM893.23051_R.bin.64	80.66255778120184	2.542372881355932
UHM893.23051	UHM893.23051_R.bin.97	88.69546979865771	4.222086638194021
UHM893.23051	UHM893.23051_R.bin.82	62.767676767676775	0.8888888888888887
UHM41.35757	UHM41.35757_R.bin.21	60.3448275862069	0.0
UHM41.35757	UHM41.35757_R.bin.22	62.53918495297806	0.0
UHM41.35757	UHM41.35757_R.bin.38	84.48275862068965	3.4482758620689653
UHM41.35757	UHM41.35757_R.bin.76	64.65517241379311	0.0
UHM41.35757	UHM41.35757_R.bin.7	55.70469798657718	0.0
UHM41.35757	UHM41.35757_R.bin.50	74.19354838709677	0.0
UHM41.35757	UHM41.35757_R.bin.72	52.779386529386535	0.22522522522522523
UHM41.35757	UHM41.35757_R.bin.49	61.248710010319925	0.03258921297050676
UHM41.35757	UHM41.35757_R.bin.13	89.87616099071208	0.3611971104231166
UHM41.35757	UHM41.35757_R.bin.35	87.82539682539682	4.682539682539682
UHM41.35757	UHM41.35757_R.bin.4	83.82952380952382	3.0438095238095237
UHM41.35757	UHM41.35757_R.bin.19	79.52663325431183	1.813951590737305
UHM72.35763	UHM72.35763_R.bin.41	55.35121787495205	0.21097046413502107
UHM72.35763	UHM72.35763_R.bin.29	53.48839421613393	0.1304631441617743
UHM72.35763	UHM72.35763_R.bin.18	79.96810207336523	1.3290802764486975
UHM72.35763	UHM72.35763_R.bin.12	87.62424637445007	0.7223942208462332
UHM72.35763	UHM72.35763_R.bin.16	63.5625441312259	0.0
UHM72.35763	UHM72.35763_R.bin.19	84.9054639054639	1.3513513513513513
UHM72.35763	UHM72.35763_R.bin.13	88.70056497175142	1.271186440677966
UHM72.35763	UHM72.35763_R.bin.15	85.8695652173913	0.0
STP51B.12603	STP51B.12603_R.bin.107	68.57366771159874	0.0
STP51B.12603	STP51B.12603_R.bin.146	62.73413111342351	0.0
STP51B.12603	STP51B.12603_R.bin.111	60.9411421911422	0.9324009324009322
STP51B.12603	STP51B.12603_R.bin.159	57.67337807606265	0.16778523489932887
STP51B.12603	STP51B.12603_R.bin.150	87.08862821766049	1.075268817204301
STP51B.12603	STP51B.12603_R.bin.106	67.54385964912281	0.0
STP51B.12603	STP51B.12603_R.bin.16	73.72063758389261	3.0201342281879193
STP51B.12603	STP51B.12603_R.bin.115	82.64150943396227	0.18867924528301888
STP51B.12603	STP51B.12603_R.bin.104	86.1057947900053	0.7177033492822966
STP51B.12603	STP51B.12603_R.bin.144	82.37555928411633	0.6711409395973155
STP51B.12603	STP51B.12603_R.bin.11	64.49252136752138	1.4423076923076923
STP51B.12603	STP51B.12603_R.bin.124	64.62020737882807	1.1802373871339389
STP51B.12603	STP51B.12603_R.bin.120	87.25961538461539	1.6346153846153846
STP51B.12603	STP51B.12603_R.bin.134	88.85416666666667	2.4038461538461537
STP51B.12603	STP51B.12603_R.bin.123	88.05369127516778	1.5659955257270692
STP51B.12603	STP51B.12603_R.bin.169	57.57969798657718	1.45413870246085
STP51B.12603	STP51B.12603_R.bin.102	60.31606386445096	0.5376344086021505
STP51B.12603	STP51B.12603_R.bin.30	65.00053495961055	0.5427408412483039
STP51B.12603	STP51B.12603_R.bin.66	69.82758620689656	0.0
STP51B.12603	STP51B.12603_R.bin.3	84.96743002321095	2.0960108181203516
STP51B.12603	STP51B.12603_R.bin.23	57.29627554463081	0.641025641025641
STP51B.12603	STP51B.12603_R.bin.140	63.63584080975385	1.4931927975406234
STP51B.12603	STP51B.12603_R.bin.41	54.68273337400854	0.6711409395973155
STP51B.12603	STP51B.12603_R.bin.157	88.06451612903227	4.301075268817204
STP51B.12603	STP51B.12603_R.bin.34	89.24649176327028	1.3982102908277403
STP51B.12603	STP51B.12603_R.bin.57	55.26335798714315	0.16891891891891891
STP51B.12603	STP51B.12603_R.bin.68	71.43875838926175	0.8948545861297538
STP51B.12603	STP51B.12603_R.bin.53	63.88149462683624	0.0
STP51B.12603	STP51B.12603_R.bin.168	87.5	3.326820238584944
STP51B.12603	STP51B.12603_R.bin.59	87.94790005316321	0.20733652312599682
STP51B.12603	STP51B.12603_R.bin.92	82.23853467561521	0.9997203579418343
STP51B.12603	STP51B.12603_R.bin.71	89.1292735042735	4.919871794871796
STP51B.12603	STP51B.12603_R.bin.56	89.26028481012658	3.1645569620253164
UHM40.10834	UHM40.10834_R.bin.1	53.44827586206897	0.0
UHM40.10834	UHM40.10834_R.bin.38	73.03370786516854	0.0
UHM40.10834	UHM40.10834_R.bin.4	64.8026598026598	2.7933290433290434
UHM40.10834	UHM40.10834_R.bin.23	64.76502732240436	0.08196721311475409
UHM40.10834	UHM40.10834_R.bin.19	86.66666666666667	0.8675799086757991
UHM982.23046	UHM982.23046_R.bin.116	65.98746081504703	3.4482758620689653
UHM982.23046	UHM982.23046_R.bin.120	72.02194357366771	3.4482758620689653
UHM982.23046	UHM982.23046_R.bin.110	66.37931034482759	2.5078369905956115
UHM982.23046	UHM982.23046_R.bin.23	56.50470219435737	1.7241379310344827
UHM982.23046	UHM982.23046_R.bin.147	78.32167832167832	0.3715034965034965
UHM982.23046	UHM982.23046_R.bin.136	75.67824332530216	0.0
UHM982.23046	UHM982.23046_R.bin.131	85.84905660377359	2.4932614555256065
UHM982.23046	UHM982.23046_R.bin.11	52.64287166971731	1.342281879194631
UHM982.23046	UHM982.23046_R.bin.113	71.42857142857143	0.9523809523809523
UHM982.23046	UHM982.23046_R.bin.145	69.9211917836079	0.7829977628635347
UHM982.23046	UHM982.23046_R.bin.19	83.60573011999186	4.47427293064877
UHM982.23046	UHM982.23046_R.bin.135	86.57097288676235	3.110047846889952
UHM982.23046	UHM982.23046_R.bin.132	82.78548911938174	1.342281879194631
UHM982.23046	UHM982.23046_R.bin.102	66.17495711835333	3.30188679245283
UHM982.23046	UHM982.23046_R.bin.61	57.05329153605016	0.0
UHM982.23046	UHM982.23046_R.bin.22	72.18045112781955	0.5847953216374269
UHM982.23046	UHM982.23046_R.bin.21	89.18284906022248	3.7974683544303796
UHM982.23046	UHM982.23046_R.bin.45	59.99720357941834	0.40268456375838924
UHM982.23046	UHM982.23046_R.bin.39	78.04112554112555	2.6315789473684212
UHM982.23046	UHM982.23046_R.bin.37	71.81208053691275	1.6778523489932886
UHM982.23046	UHM982.23046_R.bin.76	55.172413793103445	0.0
UHM982.23046	UHM982.23046_R.bin.105	89.53379953379954	1.8076923076923077
UHM982.23046	UHM982.23046_R.bin.103	79.375771287536	0.7692307692307693
UHM982.23046	UHM982.23046_R.bin.55	85.61241610738254	2.4832214765100673
UHM982.23046	UHM982.23046_R.bin.54	81.57857941834452	4.586129753914988
UHM982.23046	UHM982.23046_R.bin.7	51.97986577181208	0.0
UHM982.23046	UHM982.23046_R.bin.68	81.36185682326621	2.237136465324385
UHM982.23046	UHM982.23046_R.bin.77	50.76266015863332	0.0
UHM982.23046	UHM982.23046_R.bin.87	70.0403520303827	0.9202453987730062
UHM982.23046	UHM982.23046_R.bin.46	86.84944237918215	2.4473358116480792
UHM982.23046	UHM982.23046_R.bin.74	68.244749712313	0.057537399309551214
UHM982.23046	UHM982.23046_R.bin.91	89.62524654832347	1.8847249616480386
UHM982.23046	UHM982.23046_R.bin.89	82.28873239436619	3.1103286384976525
UHM982.23046	UHM982.23046_R.bin.81	85.47202797202797	2.3846153846153846
UHM899.23043	UHM899.23043_R.bin.127	83.22884012539184	3.4743991640543364
UHM899.23043	UHM899.23043_R.bin.140	57.06896551724138	3.4482758620689653
UHM899.23043	UHM899.23043_R.bin.12	83.14733531485449	3.4077555816686256
UHM899.23043	UHM899.23043_R.bin.141	83.37250293772034	0.6756756756756757
UHM899.23043	UHM899.23043_R.bin.15	60.80854687817776	0.33557046979865773
UHM899.23043	UHM899.23043_R.bin.146	88.99046104928456	1.3513513513513513
UHM899.23043	UHM899.23043_R.bin.102	83.01047386617856	1.3982102908277403
UHM899.23043	UHM899.23043_R.bin.1	58.559462070368106	1.0982306284319707
UHM899.23043	UHM899.23043_R.bin.13	85.17179023508136	1.4767932489451476
UHM899.23043	UHM899.23043_R.bin.151	87.9746835443038	3.481012658227848
UHM899.23043	UHM899.23043_R.bin.105	66.9367754728493	4.899328859060403
UHM899.23043	UHM899.23043_R.bin.143	81.35651820215578	1.342281879194631
UHM899.23043	UHM899.23043_R.bin.122	78.17367220593027	2.6881720430107525
UHM899.23043	UHM899.23043_R.bin.164	58.22147651006711	0.6711409395973155
UHM899.23043	UHM899.23043_R.bin.142	82.30793675005084	1.2304250559284116
UHM899.23043	UHM899.23043_R.bin.189	51.036682615629985	1.7543859649122806
UHM899.23043	UHM899.23043_R.bin.148	79.2636827458256	1.0204081632653061
UHM899.23043	UHM899.23043_R.bin.106	83.13713341594382	1.1152416356877324
UHM899.23043	UHM899.23043_R.bin.132	89.9789029535865	0.21097046413502107
UHM899.23043	UHM899.23043_R.bin.157	67.0892494929006	2.2988505747126435
UHM899.23043	UHM899.23043_R.bin.167	74.8502994011976	0.0
UHM899.23043	UHM899.23043_R.bin.182	53.103067901661255	3.4909909909909906
UHM899.23043	UHM899.23043_R.bin.197	63.45029239766082	1.7543859649122806
UHM899.23043	UHM899.23043_R.bin.154	60.85785076795351	1.7123287671232876
UHM899.23043	UHM899.23043_R.bin.175	70.81922412039863	4.418344519015659
UHM899.23043	UHM899.23043_R.bin.171	83.50095785440612	2.490421455938697
UHM899.23043	UHM899.23043_R.bin.191	87.5	0.0
UHM899.23043	UHM899.23043_R.bin.37	62.34390888753305	1.7002237136465324
UHM899.23043	UHM899.23043_R.bin.134	84.25960346964064	2.741635687732342
UHM899.23043	UHM899.23043_R.bin.43	88.68366285119666	0.8324661810613944
UHM899.23043	UHM899.23043_R.bin.38	86.7141598119859	1.3513513513513513
UHM899.23043	UHM899.23043_R.bin.185	89.667225950783	0.6711409395973155
UHM899.23043	UHM899.23043_R.bin.33	87.76502440512509	0.7829977628635347
UHM899.23043	UHM899.23043_R.bin.21	72.26473922902495	0.9070294784580497
UHM899.23043	UHM899.23043_R.bin.46	71.81208053691275	2.348993288590604
UHM899.23043	UHM899.23043_R.bin.73	79.8323084961016	0.9615384615384616
UHM899.23043	UHM899.23043_R.bin.69	68.83808724832215	1.424267846247712
UHM899.23043	UHM899.23043_R.bin.45	76.3805652877661	3.160919540229885
UHM899.23043	UHM899.23043_R.bin.60	77.44407158836688	4.586129753914988
UHM899.23043	UHM899.23043_R.bin.61	60.64699003457392	4.66239576977832
UHM899.23043	UHM899.23043_R.bin.67	75.26032133414685	0.6711409395973155
UHM899.23043	UHM899.23043_R.bin.34	74.14965986394557	0.1360544217687075
UHM899.23043	UHM899.23043_R.bin.68	70.49458511287371	2.875991458206223
UHM899.23043	UHM899.23043_R.bin.74	50.50704189546471	2.410006101281269
UHM899.23043	UHM899.23043_R.bin.87	54.705710955710956	2.4475524475524475
UHM899.23043	UHM899.23043_R.bin.63	81.90860215053763	2.2849462365591395
UHM899.23043	UHM899.23043_R.bin.84	75.8015873015873	0.25396825396825395
UHM899.23043	UHM899.23043_R.bin.93	64.72027972027972	1.7701048951048952
UHM899.23043	UHM899.23043_R.bin.78	89.60621313809233	2.9642058165548097
UHM56.35760	UHM56.35760_R.bin.19	55.26315789473684	1.7543859649122806
UHM56.35760	UHM56.35760_R.bin.34	66.16541353383458	0.0
UHM56.35760	UHM56.35760_R.bin.11	56.49940968122786	1.174242424242424
UHM56.35760	UHM56.35760_R.bin.22	55.79437347694495	0.8255933952528378
UHM56.35760	UHM56.35760_R.bin.28	87.14700854700855	0.44696969696969696
UHM56.35760	UHM56.35760_R.bin.36	86.41304347826087	0.6340579710144927
UHM1228.23072	UHM1228.23072_R.bin.111	76.31711409395973	0.3660768761439902
UHM1228.23072	UHM1228.23072_R.bin.140	81.58938377059182	1.1968680089485457
UHM1228.23072	UHM1228.23072_R.bin.158	50.079744816586924	1.7543859649122806
UHM1228.23072	UHM1228.23072_R.bin.13	89.42953020134229	0.02097315436241611
UHM1228.23072	UHM1228.23072_R.bin.156	81.7758096048939	1.6129032258064515
UHM1228.23072	UHM1228.23072_R.bin.138	53.92628205128206	0.16025641025641024
UHM1228.23072	UHM1228.23072_R.bin.108	65.55023923444976	0.9569377990430622
UHM1228.23072	UHM1228.23072_R.bin.126	84.17225950782999	1.6778523489932886
UHM1228.23072	UHM1228.23072_R.bin.151	60.89714256660565	1.901565995525727
UHM1228.23072	UHM1228.23072_R.bin.109	70.64428670018732	0.1360544217687075
UHM1228.23072	UHM1228.23072_R.bin.122	88.14992025518343	0.4784688995215311
UHM1228.23072	UHM1228.23072_R.bin.107	62.536482334869426	0.8064516129032258
UHM1228.23072	UHM1228.23072_R.bin.157	65.99552572706935	0.0
UHM1228.23072	UHM1228.23072_R.bin.143	64.55696202531645	0.9493670886075949
UHM1228.23072	UHM1228.23072_R.bin.110	80.93378404296125	0.6329113924050633
UHM1228.23072	UHM1228.23072_R.bin.113	80.10752688172043	0.0
UHM1228.23072	UHM1228.23072_R.bin.183	53.53130016051364	1.1235955056179776
UHM1228.23072	UHM1228.23072_R.bin.150	87.53545599699446	2.629848783694938
UHM1228.23072	UHM1228.23072_R.bin.19	72.0	0.0
UHM1228.23072	UHM1228.23072_R.bin.162	88.34586466165413	0.8458646616541353
UHM1228.23072	UHM1228.23072_R.bin.154	88.66255144032921	3.0864197530864197
UHM1228.23072	UHM1228.23072_R.bin.179	88.14317673378075	2.684563758389262
UHM1228.23072	UHM1228.23072_R.bin.200	88.88888888888889	3.1339031339031336
UHM1228.23072	UHM1228.23072_R.bin.176	72.75641025641025	0.9615384615384616
UHM1228.23072	UHM1228.23072_R.bin.182	51.5160533910534	0.0
UHM1228.23072	UHM1228.23072_R.bin.174	76.32588209511286	1.4792899408284024
UHM1228.23072	UHM1228.23072_R.bin.227	74.13793103448276	0.0
UHM1228.23072	UHM1228.23072_R.bin.216	79.99097518812285	2.0343959731543624
UHM1228.23072	UHM1228.23072_R.bin.169	65.00619578686494	1.3011152416356877
UHM1228.23072	UHM1228.23072_R.bin.193	79.82102908277405	1.8456375838926173
UHM1228.23072	UHM1228.23072_R.bin.180	88.0109823062843	0.0
UHM1228.23072	UHM1228.23072_R.bin.190	56.99747757724732	1.707995951417004
UHM1228.23072	UHM1228.23072_R.bin.225	61.53846153846154	1.7094017094017093
UHM1228.23072	UHM1228.23072_R.bin.209	62.26421655165035	0.746268656716418
UHM1228.23072	UHM1228.23072_R.bin.217	59.57538774472413	0.5263157894736842
UHM1228.23072	UHM1228.23072_R.bin.203	60.204081632653065	0.0
UHM1228.23072	UHM1228.23072_R.bin.245	53.62068965517241	1.7241379310344827
UHM1228.23072	UHM1228.23072_R.bin.248	73.44827586206897	4.310344827586207
UHM1228.23072	UHM1228.23072_R.bin.208	85.60669615619281	4.832214765100671
UHM1228.23072	UHM1228.23072_R.bin.196	75.59015059015059	3.698224852071006
UHM1228.23072	UHM1228.23072_R.bin.241	75.80645161290323	0.0
UHM1228.23072	UHM1228.23072_R.bin.253	62.89021852237253	2.0161290322580645
UHM1228.23072	UHM1228.23072_R.bin.25	79.78442139515965	2.279082774049217
UHM1228.23072	UHM1228.23072_R.bin.211	87.89848993288591	2.684563758389262
UHM1228.23072	UHM1228.23072_R.bin.233	64.95757803450111	0.613631382862152
UHM1228.23072	UHM1228.23072_R.bin.239	72.98245614035088	2.15311004784689
UHM1228.23072	UHM1228.23072_R.bin.35	78.16091954022988	0.0
UHM1228.23072	UHM1228.23072_R.bin.212	76.97132616487455	0.5376344086021505
UHM1228.23072	UHM1228.23072_R.bin.30	61.600442342892	0.6711409395973155
UHM1228.23072	UHM1228.23072_R.bin.265	73.26621923937361	0.0
UHM1228.23072	UHM1228.23072_R.bin.34	56.52492668621701	0.0
UHM1228.23072	UHM1228.23072_R.bin.247	86.74496644295301	2.4832214765100673
UHM1228.23072	UHM1228.23072_R.bin.263	72.61031366294525	3.4290271132376398
UHM1228.23072	UHM1228.23072_R.bin.32	56.01211583924349	1.4184397163120568
UHM1228.23072	UHM1228.23072_R.bin.254	80.95238095238095	0.0
UHM1228.23072	UHM1228.23072_R.bin.277	83.48993288590604	0.8389261744966443
UHM1228.23072	UHM1228.23072_R.bin.40	70.75320512820514	0.0
UHM1228.23072	UHM1228.23072_R.bin.7	89.33333333333333	0.0
UHM1228.23072	UHM1228.23072_R.bin.67	79.16666666666667	0.0
UHM1228.23072	UHM1228.23072_R.bin.250	88.36917562724015	0.0
UHM1228.23072	UHM1228.23072_R.bin.69	56.99300699300699	0.0
UHM1228.23072	UHM1228.23072_R.bin.50	76.73988204189547	0.6202969290217613
UHM1228.23072	UHM1228.23072_R.bin.64	86.57718120805369	0.0
UHM1228.23072	UHM1228.23072_R.bin.61	82.0754716981132	1.320754716981132
UHM1228.23072	UHM1228.23072_R.bin.76	76.48648648648648	0.6756756756756757
UHM1228.23072	UHM1228.23072_R.bin.81	86.69871794871794	0.9615384615384616
UHM1228.23072	UHM1228.23072_R.bin.99	65.57024793388429	0.0
UHM1228.23072	UHM1228.23072_R.bin.72	89.93288590604027	1.7897091722595075
UHM1228.23072	UHM1228.23072_R.bin.39	87.63440860215054	0.0
UHM1228.23072	UHM1228.23072_R.bin.77	66.90225728687267	3.52916314454776
UHM1228.23072	UHM1228.23072_R.bin.43	88.33395036336213	0.38461538461538464
UHM467.23049	UHM467.23049_R.bin.23	58.62068965517241	0.0
UHM467.23049	UHM467.23049_R.bin.41	64.67304625199361	3.508771929824561
UHM467.23049	UHM467.23049_R.bin.11	69.82758620689656	1.7241379310344827
UHM467.23049	UHM467.23049_R.bin.36	53.28998881431768	0.0
UHM467.23049	UHM467.23049_R.bin.35	67.82339524275008	0.5376344086021505
UHM467.23049	UHM467.23049_R.bin.47	87.33026467203683	1.5822784810126582
UHM467.23049	UHM467.23049_R.bin.63	70.6896551724138	0.8620689655172413
UHM467.23049	UHM467.23049_R.bin.25	58.859568842790324	3.5997559487492374
UHM467.23049	UHM467.23049_R.bin.16	69.03881249469485	2.1551724137931036
UHM467.23049	UHM467.23049_R.bin.61	65.92279515356438	2.509314047775586
UHM467.23049	UHM467.23049_R.bin.44	73.1074481074481	2.3285119438965594
UHM467.23049	UHM467.23049_R.bin.57	81.99832375478928	2.011494252873563
UHM467.23049	UHM467.23049_R.bin.33	86.91275167785236	3.7746593451291437
UHM467.23049	UHM467.23049_R.bin.89	54.69239373601789	0.7321537522879804
UHM467.23049	UHM467.23049_R.bin.31	88.22452715070163	1.5659955257270692
UHM467.23049	UHM467.23049_R.bin.79	58.98426377872687	2.684563758389262
UHM467.23049	UHM467.23049_R.bin.87	74.3847874720358	3.3557046979865772
UHM467.23049	UHM467.23049_R.bin.92	85.22317188983855	0.9324009324009322
UHM467.23049	UHM467.23049_R.bin.9	54.250112132765196	3.443877551020408
UHM467.23049	UHM467.23049_R.bin.86	70.82977425259304	0.9209121415497254
UHM467.23049	UHM467.23049_R.bin.94	51.68006332967969	0.0
UHM467.23049	UHM467.23049_R.bin.76	83.66039426523297	2.5806451612903225
UHM467.23049	UHM467.23049_R.bin.97	82.72195640616692	3.253588516746412
UHM467.23049	UHM467.23049_R.bin.69	59.08196721311475	0.08196721311475409
UHM467.23049	UHM467.23049_R.bin.99	75.6784188034188	2.8846153846153846
UHM125.35770	UHM125.35770_R.bin.48	61.8421052631579	1.7543859649122806
UHM125.35770	UHM125.35770_R.bin.6	51.724137931034484	0.0
UHM125.35770	UHM125.35770_R.bin.26	51.88087774294671	1.7241379310344827
UHM125.35770	UHM125.35770_R.bin.30	53.60501567398119	1.7241379310344827
UHM125.35770	UHM125.35770_R.bin.64	84.48275862068965	0.0
UHM125.35770	UHM125.35770_R.bin.4	87.99547455210464	0.8244994110718492
UHM125.35770	UHM125.35770_R.bin.36	51.85007974481658	1.4354066985645932
UHM125.35770	UHM125.35770_R.bin.65	56.23163548178605	1.1577327176604428
UHM125.35770	UHM125.35770_R.bin.19	62.888373740300715	0.9803921568627451
UHM125.35770	UHM125.35770_R.bin.24	81.92249948542855	0.3898635477582845
UHM125.35770	UHM125.35770_R.bin.49	87.36059479553903	0.0
UHM125.35770	UHM125.35770_R.bin.35	51.75329993211923	2.177618577075098
UHM125.35770	UHM125.35770_R.bin.62	60.79328124619023	1.1645472582972585
UHM102.35766	UHM102.35766_R.bin.32	67.74440781746554	0.6830601092896175
UHM102.35766	UHM102.35766_R.bin.6	67.61266159236439	1.6229712858926342
UHM102.35766	UHM102.35766_R.bin.4	81.72043010752688	0.0
UHM102.35766	UHM102.35766_R.bin.44	83.1853955193847	0.4088785046728972
UHM102.35766	UHM102.35766_R.bin.22	72.82316839278865	0.0
UHM102.35766	UHM102.35766_R.bin.68	71.07786357786358	2.717717717717718
UHM102.35766	UHM102.35766_R.bin.47	75.38461538461539	1.0256410256410255
UHM102.35766	UHM102.35766_R.bin.17	89.20367610531545	0.4732098502590306
UHM102.35766	UHM102.35766_R.bin.61	83.04190140149043	1.5068493150684932
UHM102.35766	UHM102.35766_R.bin.69	84.52432995055945	0.36885245901639346
UHM102.35766	UHM102.35766_R.bin.35	62.44582043343653	2.9166052385866625
UHM102.35766	UHM102.35766_R.bin.73	85.69467869792545	1.5422077922077921
UHM102.35766	UHM102.35766_R.bin.76	80.43467643467643	0.5136363636363636
UHM102.35766	UHM102.35766_R.bin.67	84.0579514824798	3.3586539246916605
STP294.12602	STP294.12602_R.bin.110	56.03448275862069	0.0
STP294.12602	STP294.12602_R.bin.131	56.89655172413793	3.4482758620689653
STP294.12602	STP294.12602_R.bin.14	83.06451612903226	1.6129032258064515
STP294.12602	STP294.12602_R.bin.157	89.12591050988554	1.5574054804023587
STP294.12602	STP294.12602_R.bin.31	51.55172413793103	0.0
STP294.12602	STP294.12602_R.bin.26	64.30471072095112	1.7773207990599296
STP294.12602	STP294.12602_R.bin.11	84.31576514100786	3.2847896440129447
STP294.12602	STP294.12602_R.bin.16	80.53691275167785	0.061012812690665046
STP294.12602	STP294.12602_R.bin.100	84.56375838926175	3.3557046979865772
STP294.12602	STP294.12602_R.bin.149	78.84774761033151	2.684563758389262
STP294.12602	STP294.12602_R.bin.15	89.83640939597315	0.6711409395973155
STP294.12602	STP294.12602_R.bin.108	88.56566820276497	0.2932551319648094
STP294.12602	STP294.12602_R.bin.23	54.30622009569378	0.4784688995215311
STP294.12602	STP294.12602_R.bin.38	83.29096045197741	4.4491525423728815
STP294.12602	STP294.12602_R.bin.25	87.01058201058201	1.111111111111111
STP294.12602	STP294.12602_R.bin.39	82.41772564353211	2.956989247311828
STP294.12602	STP294.12602_R.bin.21	77.94026486334178	0.6762468300929839
STP294.12602	STP294.12602_R.bin.89	62.06896551724138	1.7241379310344827
